FECHAHORA;AMBITO;DESCRIP;CENSO;%ESCRUTADO;VOTOS;%VOTOS;%ABSTENCION;BLANCOS;%BLANCOS;NULOS;%NULOS;VALIDOS;%VALIDOS;EAJ-PNV;%EAJ-PNV;PP;%PP;EB-B;%EB-B;PH;%PH;EK-PCPE;%EK-PCPE;POSI;%POSI;UCE;%UCE;PSE-EE(PSOE);%PSE-EE(PSOE);PACMA/ATTKA;%PACMA/ATTKA;PUM+J;%PUM+J;PFyV;%PFyV;UPyD;%UPyD;EQUO;%EQUO;IU-LV;%IU-LV;Eb-Az;%Eb-Az;ONGI ETORRI;%ONGI ETORRI;EH BILDU;%EH BILDU;PYC;%PYC;HARTOS.org;%HARTOS.org;ESCAÑO_25;ASPIRANTE_1;VOTOS_NECESARIOS_1;ESCAÑOS_EAJ-PNV;ESCAÑOS_PP;ESCAÑOS_EB-B;ESCAÑOS_PH;ESCAÑOS_EK-PCPE;ESCAÑOS_POSI;ESCAÑOS_UCE;ESCAÑOS_PSE-EE(PSOE);ESCAÑOS_PACMA/ATTKA;ESCAÑOS_PUM+J;ESCAÑOS_PFyV;ESCAÑOS_UPyD;ESCAÑOS_EQUO;ESCAÑOS_IU-LV;ESCAÑOS_Eb-Az;ESCAÑOS_ONGI ETORRI;ESCAÑOS_EH BILDU;ESCAÑOS_PYC;ESCAÑOS_HARTOS.org
08/09/2016 09:18;48036;GALDAKAO;23963;100,00;15690;65,48;34,52;169;1,08;139;0,89;15551;99,11;6195;40,27;1152;7,49;327;2,13;9;0,06;10;0,07;15;0,10;8;0,05;2666;17,33;58;0,38;28;0,18;14;0,09;297;1,93;103;0,67;514;3,34;134;0,87;0;0,00;3779;24,57;0;0,00;73;0,47;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48037;GALDAMES;710;100,00;529;74,51;25,49;7;1,32;3;0,57;526;99,43;297;57,22;13;2,50;7;1,35;0;0,00;0;0,00;0;0,00;0;0,00;31;5,97;1;0,19;0;0,00;0;0,00;1;0,19;6;1,16;3;0,58;2;0,39;0;0,00;156;30,06;0;0,00;2;0,39;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48038;GAMIZ-FIKA;1088;100,00;836;76,84;23,16;10;1,20;5;0,60;831;99,40;437;53,23;32;3,90;5;0,61;0;0,00;1;0,12;0;0,00;0;0,00;26;3,17;1;0,12;1;0,12;1;0,12;1;0,12;4;0,49;3;0,37;8;0,97;0;0,00;301;36,66;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48039;GARAI;257;100,00;220;85,60;14,40;1;0,45;0;0,00;220;100,00;119;54,34;2;0,91;2;0,91;0;0,00;0;0,00;0;0,00;0;0,00;6;2,74;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,46;3;1,37;0;0,00;86;39,27;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48040;GATIKA;1269;100,00;926;72,97;27,03;18;1,94;6;0,65;920;99,35;501;55,55;29;3,22;8;0,89;0;0,00;1;0,11;0;0,00;0;0,00;42;4,66;4;0,44;1;0,11;0;0,00;1;0,11;2;0,22;4;0,44;3;0,33;0;0,00;305;33,81;0;0,00;1;0,11;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48041;GAUTEGIZ ARTEAGA;722;100,00;585;81,02;18,98;2;0,34;6;1,03;579;98,97;321;55,64;7;1,21;4;0,69;0;0,00;0;0,00;0;0,00;0;0,00;26;4,51;2;0,35;0;0,00;0;0,00;0;0,00;6;1,04;4;0,69;1;0,17;0;0,00;206;35,70;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48042;GORDEXOLA;1390;100,00;1072;77,12;22,88;7;0,65;21;1,96;1051;98,04;620;59,39;107;10,25;28;2,68;5;0,48;0;0,00;0;0,00;0;0,00;86;8,24;2;0,19;2;0,19;0;0,00;15;1,44;6;0,57;12;1,15;7;0,67;0;0,00;145;13,89;0;0,00;9;0,86;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48043;GORLIZ;4251;100,00;3033;71,35;28,65;45;1,48;19;0,63;3014;99,37;1516;51,06;197;6,64;37;1,25;0;0,00;0;0,00;0;0,00;1;0,03;235;7,92;11;0,37;6;0,20;2;0,07;31;1,04;32;1,08;55;1,85;35;1,18;0;0,00;802;27,01;0;0,00;9;0,30;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48044;GETXO;63687;100,00;45264;71,07;28,93;593;1,31;272;0,60;44992;99,40;16471;37,10;10864;24,47;481;1,08;32;0,07;29;0,07;50;0,11;11;0,02;5779;13,02;130;0,29;79;0,18;44;0,10;1114;2,51;418;0,94;731;1,65;529;1,19;0;0,00;7449;16,78;0;0,00;188;0,42;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48045;GÜEÑES;5093;100,00;3786;74,34;25,66;48;1,27;55;1,45;3731;98,55;1895;51,47;171;4,64;72;1,95;3;0,08;2;0,05;2;0,05;5;0,14;464;12,60;6;0,16;3;0,08;3;0,08;39;1,06;25;0,68;29;0,79;18;0,49;0;0,00;940;25,52;0;0,00;6;0,16;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48046;GERNIKA-LUMO;12666;100,00;9404;74,25;25,75;77;0,82;56;0,60;9348;99,40;3948;42,60;342;3,69;135;1,46;6;0,06;3;0,03;1;0,01;5;0,05;761;8,21;19;0,20;5;0,05;9;0,10;43;0,46;35;0,38;100;1,08;39;0,42;0;0,00;3794;40,92;0;0,00;26;0,28;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48047;GIZABURUAGA;161;100,00;124;77,02;22,98;2;1,61;0;0,00;124;100,00;35;28,69;0;0,00;1;0,82;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;86;70,49;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48048;IBARRANGELU;559;100,00;424;75,85;24,15;1;0,24;2;0,47;422;99,53;207;49,16;3;0,71;1;0,24;0;0,00;0;0,00;0;0,00;0;0,00;9;2,14;0;0,00;0;0,00;0;0,00;1;0,24;4;0,95;5;1,19;0;0,00;0;0,00;189;44,89;0;0,00;2;0,48;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48049;ISPASTER;560;100,00;461;82,32;17,68;0;0,00;0;0,00;461;100,00;245;53,15;6;1,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,22;1;0,22;0;0,00;1;0,22;3;0,65;2;0,43;2;0,43;0;0,00;0;0,00;200;43,38;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48050;IZURTZA;216;100,00;180;83,33;16,67;0;0,00;2;1,11;178;98,89;66;37,08;5;2,81;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;5;2,81;0;0,00;0;0,00;0;0,00;1;0,56;0;0,00;1;0,56;0;0,00;0;0,00;100;56,18;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48051;LANESTOSA;219;100,00;155;70,78;29,22;4;2,58;1;0,65;154;99,35;65;43,32;17;11,33;1;0,67;0;0,00;0;0,00;0;0,00;0;0,00;24;16,00;1;0,67;0;0,00;1;0,67;3;2,00;0;0,00;1;0,67;1;0,67;0;0,00;34;22,67;0;0,00;2;1,33;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48052;LARRABETZU;1543;100,00;1238;80,23;19,77;8;0,65;6;0,48;1232;99,52;508;41,50;33;2,70;7;0,57;0;0,00;0;0,00;0;0,00;0;0,00;24;1,96;2;0,16;0;0,00;0;0,00;5;0,41;6;0,49;13;1,06;4;0,33;0;0,00;619;50,57;0;0,00;3;0,25;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48053;LAUKIZ;870;100,00;659;75,75;24,25;7;1,06;2;0,30;657;99,70;358;55,08;87;13,38;4;0,62;0;0,00;0;0,00;2;0,31;0;0,00;49;7,54;0;0,00;1;0,15;0;0,00;2;0,31;1;0,15;1;0,15;4;0,62;0;0,00;140;21,54;0;0,00;1;0,15;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48054;LEIOA;23788;100,00;15718;66,08;33,92;241;1,53;147;0,94;15571;99,06;6110;39,88;1889;12,32;268;1,75;13;0,08;18;0,12;28;0,18;14;0,09;2954;19,27;59;0,38;62;0,40;19;0,12;392;2,56;137;0,89;477;3,11;219;1,43;0;0,00;2573;16,78;0;0,00;98;0,64;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48055;LEMOA;2663;100,00;1991;74,77;25,23;24;1,21;27;1,36;1964;98,64;799;41,19;65;3,35;37;1,91;1;0,05;0;0,00;3;0,15;3;0,15;139;7,16;3;0,15;4;0,21;3;0,15;14;0,72;7;0,36;27;1,39;22;1,13;0;0,00;804;41,47;0;0,00;9;0,46;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48056;LEMOIZ;904;100,00;664;73,45;26,55;3;0,45;3;0,45;661;99,55;366;55,62;13;1,98;10;1,52;0;0,00;0;0,00;0;0,00;0;0,00;22;3,34;1;0,15;0;0,00;1;0,15;1;0,15;7;1,06;8;1,22;3;0,46;0;0,00;226;34,35;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48057;LEKEITIO;5909;100,00;4501;76,17;23,83;32;0,71;11;0,24;4490;99,76;1850;41,50;74;1,66;22;0,49;1;0,02;1;0,02;1;0,02;1;0,02;90;2,02;5;0,11;1;0,02;1;0,02;2;0,04;7;0,16;26;0,58;7;0,16;0;0,00;2364;53,05;0;0,00;5;0,11;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48058;MALLABIA;984;100,00;685;69,61;30,39;6;0,88;6;0,88;679;99,12;253;37,59;12;1,78;8;1,19;0;0,00;0;0,00;1;0,15;0;0,00;58;8,62;0;0,00;0;0,00;2;0,30;5;0,74;4;0,59;6;0,89;1;0,15;0;0,00;321;47,70;0;0,00;2;0,30;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48059;MAÑARIA;397;100,00;308;77,58;22,42;0;0,00;0;0,00;308;100,00;153;49,70;3;0,97;3;0,97;0;0,00;0;0,00;0;0,00;0;0,00;7;2,27;0;0,00;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;3;0,97;0;0,00;137;44,48;0;0,00;1;0,32;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48060;MARKINA-XEMEIN;3699;100,00;2596;70,18;29,82;13;0,50;8;0,31;2588;99,69;1251;48,58;42;1,63;17;0,66;0;0,00;1;0,04;1;0,04;0;0,00;61;2,37;0;0,00;1;0,04;3;0,12;4;0,16;8;0,31;22;0,85;7;0,27;0;0,00;1149;44,62;0;0,00;8;0,31;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48061;MARURI-JATABE;768;100,00;599;77,99;22,01;6;1,00;7;1,17;592;98,83;317;54,10;24;4,10;8;1,37;0;0,00;1;0,17;0;0,00;1;0,17;29;4,95;2;0,34;0;0,00;0;0,00;4;0,68;7;1,19;7;1,19;5;0,85;0;0,00;179;30,55;0;0,00;2;0,34;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48062;MENDATA;308;100,00;255;82,79;17,21;2;0,78;1;0,39;254;99,61;133;52,78;2;0,79;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,40;0;0,00;1;0,40;0;0,00;0;0,00;115;45,63;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48063;MENDEXA;352;100,00;291;82,67;17,33;2;0,69;0;0,00;291;100,00;126;43,60;1;0,35;4;1,38;0;0,00;0;0,00;0;0,00;0;0,00;7;2,42;0;0,00;0;0,00;0;0,00;0;0,00;1;0,35;2;0,69;0;0,00;0;0,00;148;51,21;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48064;MEÑAKA;599;100,00;473;78,96;21,04;3;0,63;2;0,42;471;99,58;214;45,73;9;1,92;6;1,28;0;0,00;0;0,00;0;0,00;1;0,21;8;1,71;1;0,21;0;0,00;0;0,00;1;0,21;0;0,00;0;0,00;1;0,21;0;0,00;226;48,31;0;0,00;1;0,21;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48065;UGAO-MIRABALLES;3299;100,00;2328;70,57;29,43;28;1,20;27;1,16;2301;98,84;1028;45,22;129;5,68;44;1,94;0;0,00;0;0,00;3;0,13;0;0,00;289;12,71;5;0,22;4;0,18;2;0,09;20;0,88;13;0,57;23;1,01;13;0,57;0;0,00;691;30,40;0;0,00;9;0,40;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48066;MORGA;358;100,00;276;77,09;22,91;0;0,00;0;0,00;276;100,00;177;64,12;3;1,09;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,09;0;0,00;0;0,00;0;0,00;0;0,00;4;1,45;0;0,00;0;0,00;0;0,00;89;32,25;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48067;MUXIKA;1191;100,00;912;76,57;23,43;1;0,11;5;0,55;907;99,45;410;45,25;13;1,43;10;1,10;0;0,00;0;0,00;0;0,00;0;0,00;19;2,10;0;0,00;1;0,11;1;0,11;0;0,00;2;0,22;8;0,88;3;0,33;0;0,00;438;48,36;0;0,00;1;0,11;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48068;MUNDAKA;1575;100,00;1260;80,00;20,00;8;0,63;4;0,32;1256;99,68;747;59,87;17;1,36;10;0,80;0;0,00;0;0,00;0;0,00;0;0,00;32;2,56;0;0,00;1;0,08;0;0,00;1;0,08;5;0,40;4;0,32;3;0,24;0;0,00;426;34,13;0;0,00;2;0,16;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48069;MUNGIA;12486;100,00;8729;69,91;30,09;90;1,03;45;0,52;8684;99,48;4548;52,96;668;7,77;125;1,45;6;0,07;9;0,10;8;0,09;2;0,02;681;7,92;20;0,23;14;0,16;9;0,10;65;0,76;55;0,64;119;1,38;39;0,45;0;0,00;2194;25,53;0;0,00;32;0,37;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48070;AULESTI;543;100,00;407;74,95;25,05;6;1,47;2;0,49;405;99,51;135;33,83;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,75;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,25;0;0,00;0;0,00;260;65,17;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48071;MUSKIZ;6117;100,00;4151;67,86;32,14;50;1,20;55;1,32;4096;98,68;1793;44,32;173;4,28;91;2,25;4;0,10;6;0,15;3;0,07;3;0,07;772;19,08;18;0,44;2;0,05;4;0,10;33;0,82;23;0,57;134;3,31;33;0,82;0;0,00;934;23,08;0;0,00;20;0,49;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48072;OTXANDIO;1006;100,00;797;79,22;20,78;7;0,88;3;0,38;794;99,62;284;36,09;27;3,43;3;0,38;0;0,00;0;0,00;1;0,13;0;0,00;23;2,92;0;0,00;0;0,00;0;0,00;2;0,25;0;0,00;7;0,89;0;0,00;0;0,00;440;55,91;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48073;ONDARROA;7090;100,00;4898;69,08;30,92;39;0,80;27;0,55;4871;99,45;1729;35,78;169;3,50;36;0,75;0;0,00;0;0,00;1;0,02;1;0,02;147;3,04;9;0,19;2;0,04;0;0,00;7;0,14;10;0,21;36;0,75;9;0,19;0;0,00;2672;55,29;0;0,00;4;0,08;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48074;URDUÑA/ORDUÑA;3360;100,00;2407;71,64;28,36;20;0,83;43;1,79;2364;98,21;947;40,40;172;7,34;51;2,18;3;0,13;5;0,21;1;0,04;2;0,09;229;9,77;7;0,30;1;0,04;3;0,13;15;0,64;16;0,68;38;1,62;12;0,51;0;0,00;832;35,49;0;0,00;10;0,43;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48075;OROZKO;1936;100,00;1397;72,16;27,84;16;1,15;28;2,00;1369;98,00;742;54,85;75;5,54;9;0,67;0;0,00;0;0,00;1;0,07;1;0,07;41;3,03;3;0,22;0;0,00;1;0,07;7;0,52;6;0,44;10;0,74;16;1,18;0;0,00;437;32,30;0;0,00;4;0,30;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48076;SUKARRIETA;298;100,00;240;80,54;19,46;1;0,42;0;0,00;240;100,00;145;60,65;6;2,51;2;0,84;0;0,00;0;0,00;0;0,00;0;0,00;9;3,77;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,26;7;2,93;0;0,00;64;26,78;0;0,00;3;1,26;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48077;PLENTZIA;3386;100,00;2467;72,86;27,14;23;0,93;16;0,65;2451;99,35;1303;53,66;185;7,62;23;0,95;1;0,04;0;0,00;8;0,33;1;0,04;174;7,17;8;0,33;4;0,16;1;0,04;22;0,91;22;0,91;30;1,24;19;0,78;0;0,00;615;25,33;0;0,00;12;0,49;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48078;PORTUGALETE;39454;100,00;25123;63,68;36,32;330;1,31;229;0,91;24894;99,09;7410;30,17;2874;11,70;624;2,54;40;0,16;19;0,08;33;0,13;7;0,03;7725;31,44;85;0,35;43;0,18;18;0,07;519;2,11;212;0,86;997;4,06;206;0,84;0;0,00;3635;14,80;0;0,00;117;0,48;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48079;ERRIGOITI;459;100,00;383;83,44;16,56;6;1,57;0;0,00;383;100,00;190;50,38;10;2,65;3;0,80;0;0,00;0;0,00;1;0,27;0;0,00;4;1,06;0;0,00;0;0,00;0;0,00;0;0,00;3;0,80;2;0,53;0;0,00;0;0,00;163;43,24;0;0,00;1;0,27;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48080;VALLE DE TRÁPAGA-TRAPAGARAN;10067;100,00;6476;64,33;35,67;91;1,41;86;1,33;6390;98,67;2349;37,28;398;6,32;104;1,65;1;0,02;6;0,10;6;0,10;1;0,02;1763;27,99;26;0,41;7;0,11;9;0,14;90;1,43;21;0,33;256;4,06;44;0,70;0;0,00;1183;18,78;0;0,00;35;0,56;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48081;LEZAMA;1906;100,00;1426;74,82;25,18;19;1,33;6;0,42;1420;99,58;772;55,12;54;3,85;14;1,00;0;0,00;0;0,00;2;0,14;0;0,00;80;5,71;2;0,14;1;0,07;1;0,07;7;0,50;8;0,57;23;1,64;7;0,50;0;0,00;428;30,55;0;0,00;2;0,14;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48082;SANTURTZI;38338;100,00;23854;62,22;37,78;351;1,47;188;0,79;23666;99,21;8335;35,74;2213;9,49;497;2,13;22;0,09;27;0,12;25;0,11;9;0,04;6154;26,40;71;0,30;55;0,24;37;0,16;358;1,54;142;0,61;944;4,05;171;0,73;0;0,00;4179;17,92;0;0,00;76;0,33;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48083;ORTUELLA;6998;100,00;4489;64,15;35,85;65;1,45;57;1,27;4432;98,73;1627;37,26;185;4,24;80;1,83;5;0,11;4;0,09;5;0,11;3;0,07;1214;27,80;19;0,44;14;0,32;3;0,07;52;1,19;19;0,44;166;3,80;29;0,66;0;0,00;925;21,18;0;0,00;17;0,39;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48084;SESTAO;23296;100,00;14127;60,64;39,36;194;1,37;141;1,00;13986;99,00;4405;31,94;1338;9,70;356;2,58;11;0,08;14;0,10;16;0,12;10;0,07;4172;30,25;56;0,41;23;0,17;27;0,20;155;1,12;78;0,57;646;4,68;159;1,15;0;0,00;2261;16,39;0;0,00;65;0,47;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48085;SOPELANA;9982;100,00;6898;69,10;30,90;97;1,41;55;0,80;6843;99,20;2816;41,76;411;6,09;95;1,41;6;0,09;9;0,13;4;0,06;7;0,10;807;11,96;33;0,49;9;0,13;7;0,10;85;1,26;86;1,27;192;2,85;77;1,14;0;0,00;2063;30,58;0;0,00;39;0,58;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48086;SOPUERTA;2068;100,00;1408;68,09;31,91;17;1,21;10;0,71;1398;99,29;657;47,58;55;3,98;22;1,59;1;0,07;1;0,07;1;0,07;1;0,07;150;10,86;3;0,22;0;0,00;6;0,43;15;1,09;8;0,58;27;1,96;9;0,65;0;0,00;422;30,56;0;0,00;3;0,22;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48087;TRUCIOS-TURTZIOZ;463;100,00;357;77,11;22,89;4;1,12;3;0,84;354;99,16;236;67,42;14;4,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;6,29;2;0,57;0;0,00;0;0,00;2;0,57;0;0,00;2;0,57;3;0,86;0;0,00;68;19,43;0;0,00;1;0,29;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48088;UBIDE;143;100,00;116;81,12;18,88;1;0,86;1;0,86;115;99,14;29;25,44;5;4,39;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;3,51;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;2,63;0;0,00;0;0,00;73;64,03;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48089;URDULIZ;2949;100,00;2151;72,94;27,06;23;1,07;14;0,65;2137;99,35;972;45,97;120;5,68;37;1,75;3;0,14;0;0,00;1;0,05;0;0,00;222;10,50;7;0,33;1;0,05;2;0,09;26;1,23;20;0,95;46;2,18;16;0,76;0;0,00;624;29,52;0;0,00;17;0,80;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48090;BALMASEDA;6146;100,00;4414;71,82;28,18;44;1,00;88;1,99;4326;98,01;2135;49,86;245;5,72;65;1,52;3;0,07;2;0,05;4;0,09;0;0,00;841;19,64;18;0,42;1;0,02;7;0,16;42;0,98;20;0,47;89;2,08;34;0,79;0;0,00;759;17,73;0;0,00;17;0,40;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48091;ATXONDO;1162;100,00;814;70,05;29,95;11;1,35;8;0,98;806;99,02;325;40,88;26;3,27;12;1,51;0;0,00;0;0,00;0;0,00;0;0,00;68;8,55;2;0,25;0;0,00;1;0,13;4;0,50;3;0,38;7;0,88;1;0,13;0;0,00;344;43,27;0;0,00;2;0,25;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48092;BEDIA;817;100,00;608;74,42;25,58;9;1,48;5;0,82;603;99,18;336;56,56;23;3,87;10;1,68;0;0,00;0;0,00;0;0,00;0;0,00;42;7,07;1;0,17;1;0,17;2;0,34;7;1,18;0;0,00;5;0,84;2;0,34;0;0,00;164;27,61;0;0,00;1;0,17;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48093;AREATZA;902;100,00;713;79,05;20,95;5;0,70;11;1,54;702;98,46;315;45,21;46;6,60;7;1,00;0;0,00;0;0,00;0;0,00;2;0,29;34;4,88;0;0,00;1;0,14;2;0,29;1;0,14;1;0,14;7;1,00;4;0,57;0;0,00;275;39,45;0;0,00;2;0,29;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48094;IGORRE;3278;100,00;2410;73,52;26,48;20;0,83;22;0,91;2388;99,09;1097;46,32;48;2,03;18;0,76;5;0,21;1;0,04;0;0,00;0;0,00;112;4,73;1;0,04;2;0,08;3;0,13;8;0,34;13;0,55;16;0,68;7;0,30;0;0,00;1035;43,71;0;0,00;2;0,08;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48095;ZALDIBAR;2369;100,00;1459;61,59;38,41;15;1,03;14;0,96;1445;99,04;425;29,72;124;8,67;18;1,26;0;0,00;2;0,14;3;0,21;0;0,00;284;19,86;1;0,07;2;0,14;3;0,21;18;1,26;9;0,63;25;1,75;8;0,56;0;0,00;500;34,96;0;0,00;8;0,56;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48096;ZALLA;6658;100,00;4828;72,51;27,49;61;1,26;96;1,99;4732;98,01;2599;55,64;220;4,71;110;2,35;5;0,11;4;0,09;4;0,09;5;0,11;608;13,02;17;0,36;7;0,15;9;0,19;52;1,11;17;0,36;61;1,31;16;0,34;0;0,00;924;19,78;0;0,00;13;0,28;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
